,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25009,35,4,2,3,0,2,0,0,7,3,52,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25010,46,9,1,2,0,2,0,0,7,3,226,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25011,53,0,0,6,0,0,2,0,7,3,172,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25012,34,7,1,3,0,2,0,0,7,3,78,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25013,38,0,2,3,0,2,0,0,7,3,90,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25014,33,9,0,3,0,0,0,0,7,3,70,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25015,46,9,1,5,0,2,0,1,7,3,103,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25016,37,2,2,6,0,0,0,0,7,3,199,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25017,40,9,1,5,0,2,0,0,7,3,110,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25018,30,0,1,3,0,2,0,0,7,3,92,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25019,29,9,2,3,0,0,2,0,7,3,206,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25020,46,0,0,3,0,0,0,0,7,3,91,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25021,57,6,1,6,0,2,0,0,7,3,48,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25022,34,9,1,6,0,0,0,0,7,3,131,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25023,45,9,1,3,0,2,0,0,7,3,79,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25024,41,6,0,6,0,0,0,0,7,3,349,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25025,30,4,2,3,0,0,2,0,7,3,322,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25026,56,4,1,6,0,2,0,0,7,3,125,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25027,33,7,2,3,0,0,0,0,7,3,105,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25028,39,4,1,3,0,0,0,0,7,3,328,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25029,38,0,1,3,0,2,0,0,7,3,67,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25030,54,9,1,6,0,0,0,0,7,3,432,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25031,38,2,1,0,0,2,2,0,7,3,224,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25032,31,4,2,3,0,0,0,0,7,3,74,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25033,50,3,1,0,0,0,0,0,7,3,109,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25034,32,9,2,5,0,2,2,0,7,3,89,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25035,56,0,1,5,0,2,0,0,7,3,124,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25036,33,9,2,2,0,0,0,1,7,3,117,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25037,31,7,0,5,0,2,0,0,7,3,61,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25038,58,5,1,5,0,2,0,0,7,3,191,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25039,33,0,2,3,1,2,0,0,7,3,215,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25040,31,7,0,5,0,0,0,0,7,3,68,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25041,31,9,1,3,0,0,0,0,7,3,90,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25042,31,9,1,3,0,0,2,0,7,3,67,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25043,34,6,1,2,0,2,0,1,7,3,37,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25044,49,9,1,5,0,0,0,0,7,3,267,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25045,29,4,2,6,0,0,2,0,7,3,73,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25046,38,4,1,6,0,0,0,0,7,3,61,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25047,53,4,1,6,0,2,2,0,7,3,60,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25048,29,4,2,6,0,0,0,0,7,3,232,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25049,41,0,2,3,0,0,0,0,7,3,143,3,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25050,52,7,1,3,0,2,0,1,7,3,251,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25051,58,5,1,6,0,2,0,0,7,3,90,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25052,29,9,2,3,0,0,0,0,7,3,155,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25053,31,1,2,2,0,2,0,0,7,3,65,1,4,1,2,-0.1,93.2,-42.0,4.153,5195.8,0
25054,32,10,1,6,0,0,0,0,7,3,329,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25055,49,0,2,7,1,0,0,0,7,3,74,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25056,56,5,1,0,0,0,0,0,7,3,130,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25057,32,0,2,6,0,0,0,0,7,3,398,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25058,36,9,2,6,0,0,0,1,7,3,18,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25059,29,4,2,6,0,0,0,0,7,3,708,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25060,52,7,1,3,0,2,0,0,7,3,655,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25061,33,0,2,6,0,0,0,0,7,3,100,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25062,56,9,1,5,1,0,0,0,7,3,81,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25063,47,4,1,6,0,0,0,0,7,3,126,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25064,46,4,1,3,0,2,2,0,7,3,140,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25065,53,0,1,5,0,2,2,0,7,3,140,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25066,35,10,2,6,0,2,2,0,7,3,98,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25067,35,0,1,3,0,2,0,0,7,3,84,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25068,53,4,1,6,0,0,0,0,7,3,756,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25069,40,7,1,3,0,0,0,0,7,3,51,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25070,50,4,2,6,0,2,0,0,7,3,600,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25071,41,2,1,3,0,2,0,0,7,3,120,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25072,33,7,1,3,0,0,0,0,7,3,102,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25073,46,6,1,1,1,2,0,0,7,3,32,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25074,45,4,1,6,0,0,0,0,7,3,69,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25075,37,5,0,2,1,0,0,1,7,3,114,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25076,54,4,1,6,0,0,0,0,7,3,53,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25077,35,7,1,2,0,0,0,0,7,3,281,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25078,37,5,0,2,1,0,0,0,7,3,198,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25079,37,5,0,2,1,2,0,0,7,3,201,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25080,40,0,0,6,0,0,0,0,7,3,72,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25081,37,5,0,2,1,0,0,0,7,3,378,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25082,54,4,1,6,0,0,0,0,7,3,339,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25083,36,0,1,5,0,2,0,0,7,3,201,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25084,35,1,0,2,0,2,0,0,7,3,134,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25085,38,0,2,3,0,2,0,0,7,3,133,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25086,50,10,1,3,0,0,0,0,7,3,79,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25087,32,0,1,6,0,2,0,0,7,3,61,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25088,50,0,1,3,0,0,0,1,7,3,46,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25089,47,4,1,6,0,2,0,1,7,3,84,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25090,35,9,1,6,0,2,0,0,7,3,63,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25091,37,0,2,6,0,2,0,0,7,3,95,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25092,44,1,2,2,0,2,2,0,7,3,182,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25093,43,4,1,5,0,0,0,0,7,3,257,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25094,55,0,1,6,0,0,0,0,7,3,71,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25095,33,2,2,6,0,2,0,0,7,3,295,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25096,40,1,0,2,0,2,0,0,7,3,67,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25097,45,4,1,6,0,0,0,0,7,3,401,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25098,40,1,0,2,0,0,0,0,7,3,137,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25099,51,1,1,0,1,0,0,0,7,3,103,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25100,45,6,1,0,0,1,1,0,7,3,121,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25101,38,10,2,6,0,2,0,0,7,3,97,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25102,39,4,2,3,1,2,0,0,7,3,68,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25103,55,1,1,2,1,0,0,0,7,3,63,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25104,32,7,0,3,0,0,2,0,7,3,98,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25105,51,1,1,0,1,2,0,0,7,3,271,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25106,39,4,1,6,0,0,0,0,7,3,435,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25107,39,4,1,6,0,0,0,0,7,3,368,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25108,44,4,2,6,0,0,0,0,7,3,152,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25109,47,7,1,3,0,0,0,0,7,3,107,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25110,47,7,1,3,0,2,0,0,7,3,97,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25111,44,1,1,2,0,2,0,0,7,3,52,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25112,45,6,1,0,0,2,0,0,7,3,475,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25113,47,7,1,3,0,2,0,0,7,3,164,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25114,47,7,1,3,0,1,1,0,7,3,125,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25115,48,9,0,5,0,1,1,0,7,3,83,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25116,48,9,0,5,0,2,2,0,7,3,86,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25117,36,4,1,5,0,0,0,0,7,3,68,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25118,51,7,0,3,0,0,0,1,7,3,236,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25119,38,9,1,2,0,0,0,0,7,3,142,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25120,30,0,1,3,0,0,0,0,7,3,157,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25121,36,7,0,3,0,0,0,0,7,3,87,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25122,52,1,2,2,1,2,0,0,7,3,261,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25123,48,6,1,6,0,0,0,0,7,3,137,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25124,50,0,2,6,0,2,0,0,7,3,123,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25125,31,1,1,2,0,2,0,0,7,3,60,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25126,41,7,1,6,0,0,0,0,7,3,190,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25127,36,0,1,6,0,0,0,0,7,3,51,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25128,37,1,2,3,1,0,0,0,7,3,588,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25129,30,6,2,3,0,0,0,0,7,3,52,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25130,58,2,1,0,0,0,2,0,7,3,164,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25131,43,2,1,5,0,0,0,0,7,3,63,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25132,38,9,2,6,0,0,0,0,7,3,131,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25133,41,0,1,6,1,2,0,0,7,3,331,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25134,54,10,1,2,0,2,0,0,7,3,127,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25135,48,1,1,0,1,2,0,0,7,3,84,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25136,32,2,1,2,0,0,0,0,7,3,432,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25137,50,4,1,6,0,2,0,0,7,3,94,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25138,38,2,1,0,0,2,0,0,7,3,76,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25139,37,0,1,6,0,0,0,0,7,3,475,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25140,35,1,1,1,0,0,0,0,7,3,348,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25141,30,2,2,6,0,2,2,0,7,3,309,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25142,35,0,1,6,0,0,0,0,7,3,112,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25143,50,4,1,6,0,0,0,0,7,3,66,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25144,35,6,1,5,0,2,0,0,7,3,91,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25145,54,6,1,2,0,0,2,0,7,3,72,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25146,32,2,1,6,0,0,0,0,7,3,73,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25147,56,7,0,1,0,2,0,0,7,3,199,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25148,31,9,2,5,0,0,0,0,7,3,165,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25149,49,0,1,6,0,0,0,0,7,3,163,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25150,45,9,0,5,0,2,2,0,7,3,124,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25151,45,9,0,5,0,2,2,0,7,3,178,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25152,41,1,1,5,1,0,0,0,7,3,124,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25153,51,7,1,2,0,0,0,0,7,3,93,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25154,32,7,1,5,0,2,2,0,7,3,265,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25155,41,1,1,3,0,2,0,0,7,3,77,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25156,37,4,1,6,0,0,0,0,7,3,96,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25157,35,0,1,3,0,0,2,0,7,3,140,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25158,40,0,0,2,0,0,0,0,7,3,179,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25159,36,4,1,6,0,2,0,1,7,3,155,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25160,30,0,0,6,0,2,2,0,7,3,384,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25161,35,9,1,5,0,0,0,0,7,3,98,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25162,35,9,1,6,0,0,0,0,7,3,90,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25163,47,7,1,3,0,0,0,0,7,3,110,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25164,47,2,0,6,0,0,0,0,7,3,62,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25165,34,1,1,0,0,0,0,0,7,3,120,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25166,43,2,1,0,0,2,0,0,7,3,154,3,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25167,37,7,1,3,0,2,0,0,7,3,157,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25168,50,9,1,5,0,1,1,0,7,3,319,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25169,46,9,0,0,1,2,0,0,7,3,262,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25170,35,7,2,5,1,2,0,0,7,3,114,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25171,36,10,1,1,0,0,0,0,7,3,177,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25172,49,1,1,1,1,0,0,0,7,3,157,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25173,38,0,1,3,1,2,2,0,7,3,65,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25174,36,1,2,2,0,2,0,0,7,3,82,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25175,57,1,1,5,0,0,0,0,7,3,244,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25176,41,1,1,1,0,2,2,1,7,3,137,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25177,51,0,1,2,0,0,2,0,7,3,110,5,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25178,48,0,1,7,1,0,2,0,7,3,63,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25179,33,9,2,5,0,0,0,0,7,3,125,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25180,43,2,1,0,0,2,0,0,7,3,40,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25181,46,1,1,1,0,0,2,0,7,3,97,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25182,30,9,2,5,0,2,2,0,7,3,69,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25183,39,0,1,6,0,0,0,0,7,3,123,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25184,35,0,0,6,0,2,0,0,7,3,188,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25185,35,1,1,5,0,2,0,0,7,3,172,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25186,48,0,1,6,1,2,0,1,7,3,82,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25187,37,4,1,6,0,0,0,0,7,3,114,5,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25188,51,6,1,6,0,2,2,0,7,3,55,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25189,41,4,1,6,0,2,0,0,7,3,54,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25190,44,4,2,6,0,2,0,0,7,3,120,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25191,50,4,1,3,0,2,2,0,7,3,174,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25192,35,0,0,3,0,2,0,0,7,3,250,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25193,33,9,1,5,0,0,0,0,7,3,45,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25194,39,0,1,6,0,0,0,0,7,3,251,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25195,50,1,1,0,0,2,2,1,7,3,234,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25196,39,7,1,2,0,2,0,0,7,3,219,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25197,58,4,1,6,0,2,2,0,7,3,240,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25198,41,1,0,2,0,2,0,1,7,3,32,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25199,36,0,1,3,0,2,0,0,7,3,94,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25200,47,4,1,6,0,0,0,0,7,3,139,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25201,55,2,1,6,1,2,2,0,7,3,157,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25202,49,6,2,5,1,2,0,1,7,3,126,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25203,44,1,1,5,1,0,0,0,7,3,214,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25204,34,4,2,6,0,2,2,0,7,3,79,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25205,46,0,1,3,0,2,0,0,7,3,107,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25206,54,0,1,6,0,2,2,0,7,3,399,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25207,35,1,1,2,0,2,0,0,7,3,231,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25208,40,10,1,5,0,0,0,1,7,3,129,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25209,53,6,0,6,0,0,0,0,7,3,597,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25210,30,0,2,3,0,1,1,0,7,3,229,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25211,53,6,1,0,0,2,2,0,7,3,464,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25212,42,9,1,1,0,0,0,0,7,3,166,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25213,58,3,1,0,1,0,0,0,7,3,91,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25214,47,1,1,2,0,2,2,0,7,3,196,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25215,37,4,1,6,0,2,2,1,7,3,71,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25216,53,2,1,2,0,2,0,0,7,3,146,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25217,39,0,1,6,0,0,0,0,7,3,123,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25218,32,8,2,6,0,2,0,0,7,3,203,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25219,41,9,1,2,0,2,0,1,7,3,102,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25220,39,0,1,6,0,2,2,0,7,3,175,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25221,35,1,1,1,0,0,0,0,7,3,86,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25222,50,0,1,3,0,0,0,0,7,3,87,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25223,36,4,0,5,0,0,0,0,7,3,75,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25224,53,4,1,6,0,2,0,0,7,3,313,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25225,53,4,1,6,0,2,0,0,7,3,244,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25226,54,0,0,6,0,2,2,0,7,3,355,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25227,32,7,0,3,0,2,0,0,7,3,74,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25228,32,0,2,6,0,2,0,0,7,3,145,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25229,47,4,1,6,0,0,0,0,7,3,141,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25230,43,4,1,6,0,2,0,0,7,3,51,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25231,57,0,1,6,0,0,2,0,7,3,192,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25232,32,0,1,3,0,0,0,0,7,3,464,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25233,33,0,1,3,0,2,0,0,7,3,125,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25234,36,1,2,2,0,2,0,0,7,3,67,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25235,36,6,1,6,0,2,0,0,7,3,79,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25236,45,4,1,6,0,0,0,0,7,3,72,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25237,55,4,1,6,0,2,0,1,7,3,47,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25238,36,0,1,3,0,2,0,0,7,3,722,3,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25239,39,9,1,6,0,0,2,0,7,3,1437,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,1
25240,50,4,2,6,0,0,0,0,7,3,175,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25241,34,1,1,2,0,2,2,0,7,3,133,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25242,46,9,1,5,0,2,0,0,7,3,163,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25243,30,6,1,5,1,2,0,0,7,3,273,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25244,56,0,1,6,0,2,2,0,7,3,147,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25245,44,4,1,6,0,2,0,0,7,3,170,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
25246,46,10,1,3,1,2,0,0,7,3,81,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
25247,43,2,1,0,0,2,0,0,7,3,727,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
